Today''s Date,11/06/2014 1:06:27 PM
Date of Test:,11/06/2014 10:53:26 AM
Step,TestTime,StepTime,Amps,Volts,ACR,
2,65.72,60.72,2.00046,3.62005
2,65.82,60.82,1.99931,3.62005
2,65.92,60.92,2.00160,3.61913
2,66.02,61.02,2.00046,3.62005
2,66.12,61.12,1.99931,3.62097
2,66.22,61.22,2.00046,3.62005
2,66.32,61.32,1.99931,3.62005
2,66.42,61.42,2.00046,3.62005
2,66.52,61.52,2.00160,3.62005
2,66.62,61.62,2.00046,3.62005
2,66.72,61.72,2.00046,3.62005
2,66.82,61.82,2.00046,3.62097
2,66.92,61.92,2.00046,3.62005
2,67.02,62.02,2.00046,3.61913
2,67.12,62.12,1.99931,3.62005
2,67.22,62.22,1.99931,3.62005
2,67.32,62.32,2.00046,3.62005
2,67.42,62.42,2.00046,3.62005
2,67.52,62.52,2.00046,3.62005
2,67.62,62.62,1.99931,3.62005
2,67.72,62.72,2.00046,3.62097
2,67.82,62.82,2.00046,3.62005
2,67.92,62.92,2.00046,3.62005
2,68.02,63.02,1.99931,3.62005
2,68.12,63.12,2.00046,3.62097
2,68.22,63.22,2.00046,3.62097
2,68.32,63.32,1.99931,3.62097
2,68.42,63.42,1.99931,3.62097
2,68.52,63.52,2.00046,3.62188
2,68.62,63.62,2.00046,3.62097
2,68.72,63.72,2.00046,3.62097
2,68.82,63.82,1.99931,3.62097
2,68.92,63.92,2.00046,3.62097
2,69.02,64.02,2.00160,3.62097
2,69.12,64.12,1.99931,3.62097
2,69.22,64.22,2.00046,3.62097
2,69.32,64.32,2.00160,3.62097
2,69.42,64.42,1.99931,3.62097
2,69.52,64.52,2.00046,3.62097
2,69.62,64.62,2.00046,3.62188
2,69.72,64.72,2.00046,3.62097
2,69.82,64.82,2.00046,3.62280
2,69.92,64.92,2.00046,3.62188
2,70.02,65.02,1.99931,3.62097
2,70.12,65.12,2.00046,3.62097
2,70.22,65.22,2.00046,3.62188
2,70.32,65.32,2.00046,3.62188
2,70.42,65.42,2.00046,3.62188
2,70.52,65.52,2.00046,3.62097
2,70.62,65.62,1.99931,3.62097
2,70.72,65.72,2.00046,3.62188
2,70.82,65.82,2.00046,3.62188
2,70.92,65.92,2.00160,3.62188
2,71.02,66.02,2.00046,3.62188
